track,artist,album,times_played
Superstar Sh*t,Dominic Fike,What Could Possibly Go Wrong,9
Superstition,Stevie Wonder,Talking Book,1
Supervillain Theme,Madvillain,Madvillainy,4
Surrogate Jiji,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,1
Survivor,Destiny's Child,Survivor,2
Survivors,Flying Lotus,Yasuke,12
SUTEKI DA NE (Isn't It Wonderful?),RIKKI,FINAL FANTASY X Original Soundtrack,2
SUTEKI DA NE (Isn't It Wonderful?) - Orchestra Version,RIKKI,FINAL FANTASY X Original Soundtrack,1
Swallowtail,Wolf Alice,My Love Is Cool,1
Swan Lake,Rick Wakeman,Piano Portraits,3
Sweater Weather,The Neighbourhood,I Love You.,1
Swebeach,Westkust,Westkust,1
Sweepstakes Prize,Mirah,You Think It's Like This But Really It's Like This,2
"Sweet Dreams, TN",The Last Shadow Puppets,Everything You've Come To Expect,4
Sweet Sticky Thing,Ohio Players,Honey,5
Sweet Sun,Milky Chance,Sadnecessary,1
Sweet Time,Porter Robinson,Nurture,2
Sweetie Little Jean,Cage The Elephant,Tell Me I'm Pretty,1
SWITCH IT UP | ZWITCH 1T UP,Denzel Curry,TA13OO,2
Symphonia IX,Current Joys,Wild Heart,5
"Symphony No. 5 in D Minor, Op. 47: I. Moderato",Dmitri Shostakovich,"Shostakovich: Symphony No. 5 in D Minor, Op. 47",3
"Symphony No. 5 in D Minor, Op. 47: II. Allegretto",Dmitri Shostakovich,"Shostakovich: Symphony No. 5 in D Minor, Op. 47",1
"Symphony No. 5 in D Minor, Op. 47: III. Largo",Dmitri Shostakovich,"Shostakovich: Symphony No. 5 in D Minor, Op. 47",1
"Symphony No. 5 in D Minor, Op. 47: IV. Allegro non troppo",Dmitri Shostakovich,"Shostakovich: Symphony No. 5 in D Minor, Op. 47",1
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,lately I feel EVERYTHING,18
Taiko Time // Sacrifice,Flying Lotus,Yasuke,10
Take 3,Inner Wave,Take 3,1
Take a Walk,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,3
Take Another Little Piece of My Heart,Dusty Springfield,Dusty In London,1
Take Me For A Little While,Dusty Springfield,The Look Of Love,2
Take Me Out,Franz Ferdinand,Franz Ferdinand,1
Take Me with U,Prince,Purple Rain,3
Take Off Ur Pants,Indigo De Souza,I Love My Mom,4
Take_it_Back_v2,Denzel Curry,UNLOCKED,10
Taking,Alex G,House of Sugar,17
TALES OF DOMINICA,Lil Nas X,MONTERO,21
Talk Down,Dijon,Absolutely,1
Talk to Strangers,TV Girl,French Exit,1
Talk!,The 1975,The 1975,1
Tall Man Skinny Lady,Ty Segall,Manipulator,7
"Tally It Up, Settle The Score",Sleeping With Sirens,Let's Cheers To This,23
Tangerine - Remaster,Led Zeppelin,Led Zeppelin III,10
Taste,Ty Segall,First Taste,3
Taste,Animal Collective,Merriweather Post Pavilion,3
Taxi Cab,Vampire Weekend,Contra,1
Tear in My Heart,Twenty One Pilots,Blurryface,1
Tears Over Beers,Modern Baseball,Sports,7
Teenagers,My Chemical Romance,The Black Parade,2
Telescope,Cage The Elephant,Melophobia,1
TELL ME,キルア=ゾルディック(CV:伊瀬茉莉也),HUNTER×HUNTER セレクト×ベスト×α,1
Tell Me What's Inside Your Heart,Ty Segall Band,Slaughterhouse,1
Tell That Mick He Just Made My List of Things to Do Today,Fall Out Boy,Take This to Your Grave,19
Tell The Truth,Tobias Jesso Jr.,Goon,1
TEMPO,NASAYA,TEMPO,1
Temporal Rift,鈴木光人,FINAL FANTASY XIII-2 Original Soundtrack,1
Ten,Mannequin Pussy,Romantic,14
Ten Tonne Skeleton,Royal Blood,Royal Blood,12
Ten Years Gone - Remaster,Led Zeppelin,Physical Graffiti,24
Territorial Pissings,Nirvana,Nevermind,11
test drive,Ariana Grande,Positions,1
Thangs,Steve Lacy,Steve Lacy's Demo,1
"thank u, next",Ariana Grande,"thank u, next",2
That Funny Feeling,Bo Burnham,Inside (The Songs),1
That Green Gentleman (Things Have Changed),Panic! At The Disco,Pretty. Odd.,10
That's the Way - Remaster,Led Zeppelin,Led Zeppelin III,13
That's Where You're Wrong,Arctic Monkeys,Suck It and See,3
That’s Not My Real Life,Cherry Glazerr,Stuffed & Ready,7
THATS WHAT I WANT,Lil Nas X,MONTERO,44
The (After) Life Of The Party,Fall Out Boy,Infinity On High,3
The (Shipped) Gold Standard,Fall Out Boy,Folie à Deux,5
The 1975,The 1975,The 1975,1
The 2nd Most Beautiful Girl In The World,Snail Mail,The 2nd Most Beautiful Girl In The World,5
"The Adventure of Freedom, Out of Control",Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,1
The Afternoon's Hat,Arctic Monkeys,My Propeller,1
The Anthem,Good Charlotte,The Young and The Hopeless,6
"The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)",Gorillaz,Humanz,1
THE ART OF REALIZATION,Lil Nas X,MONTERO,47
The Axis,Thee Oh Sees,A Weird Exits,1
The Bad Thing,Arctic Monkeys,Favourite Worst Nightmare,1
The Baker's Assistant,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,1
The Battle Between Mehve and Corvette,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,5
The Battle of Evermore - Remaster,Led Zeppelin,Led Zeppelin IV,1
THE BEAST,Shiro SAGISU,NEON GENESIS EVANGELION (Original Series Soundtrack),1
The Beautiful Ones,Prince,Purple Rain,3
The Beauty Of Breathing,Jeff Rosenstock,NO DREAM,6
The Bird Man - Ending theme,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,5
The Bitter Boogie,King Gizzard & The Lizard Wizard,Paper Mâché Dream Balloon,4
The Bleeding Heart Show,The New Pornographers,Twin Cinema,1
The Blitzers,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,8
The Boy,Shannon & The Clams,Onion,1
The Boy Who Swallowed a Star,Joe Hisaishi,Howl's Moving Castle Soundtrack,2
The Breakup,Fleeting Joys,Despondent Transponder,2
The Bug Collector,Haley Heynderickx,I Need to Start a Garden,2
The Burning Sands,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,2
The Carpal Tunnel Of Love,Fall Out Boy,Infinity On High,5
The Chain - 2004 Remaster,Fleetwood Mac,Rumours,2
The Chemicals Between Us,Bush,The Science of Things (Remastered),1
The City,The 1975,The 1975,1
The Clock,Ty Segall,Manipulator,2
The Connection Man,Ty Segall,Manipulator,2
the cool,Oso Oso,the yunahon mixtape,6
"The Court Of The Crimson King - Including ""The Return of the Fire Witch"" and ""The Dance of the Puppets""",King Crimson,In The Court Of The Crimson King (Expanded & Remastered Original Album Mix),4
The Cruel Angel's Thesis (Director's Edit Version),Yoko Takahashi,NEON GENESIS EVANGELION (Original Series Soundtrack),1
The Daily Mail,Radiohead,The Daily Mail / Staircase,1
The Demon God,Joe Hisaishi,Princess Mononoke Soundtrack,4
The Demon God II -The Lost Mountain-,Joe Hisaishi,Princess Mononoke Soundtrack,4
The Demon God III,Joe Hisaishi,Princess Mononoke Soundtrack,3
The Door Is Open,SPIRIT OF THE BEEHIVE,The Door Is Open,3
The Dream,Thee Oh Sees,Carrion Crawler / The Dream,2
The Emperor's Time,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,3
The Encounter,Joe Hisaishi,Princess Mononoke Soundtrack,4
THE END,Alesso,THE END,3
The Entertainer,Scott Joplin,Fingerbreaker: Classics Of Ragtime And Early Jazz Piano,1
The Eyes of Vengeance,Flying Lotus,Yasuke,10
The Faker,Ty Segall,Manipulator,2
The Fever (Aye Aye),Death Grips,The Money Store,1
The Flight,Toro y Moi,What For?,1
The Flower Garden,Joe Hisaishi,Howl's Moving Castle Soundtrack,4
The Forest of the God,Joe Hisaishi,Princess Mononoke Soundtrack,4
The Furies,Joe Hisaishi,Princess Mononoke Soundtrack,4
The Fuzz,Jeff Rosenstock,WORRY.,9
The Garden,Mirah,Advisory Committee,1
The Getaway,TV Girl,French Exit,2
The Girl From Ipanema,Stan Getz,Getz / Gilberto,1
"The Good, the Bad and the Dirty",Panic! At The Disco,Death of a Bachelor,4
The Great Escape,BOYS LIKE GIRLS,Boys Like Girls,4
The Greatest Performance of My Life - 2000 Remaster,Shirley Bassey,I Capricorn,35
The Hand,Ty Segall,Manipulator,1
The Hellcat Spangled Shalalala,Arctic Monkeys,Suck It and See,8
The Hill,Ty Segall,Twins,1
The Illest Villains,Madvillain,Madvillainy,8
The Invasion of Kushana,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,5
The Jeweller's Hands,Arctic Monkeys,Humbug,3
The Joke Explained,Wilco,Star Wars,1
The Kate Escape,Thin Lips,Chosen Family,3
The Land of the Impure,Joe Hisaishi,Princess Mononoke Soundtrack,4
The Last Hunter,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,1
The Legend of Ashitaka,Joe Hisaishi,Princess Mononoke Soundtrack,7
The Lemon Song - Remaster,Led Zeppelin,Led Zeppelin II,15
The Less I Know The Better,Tame Impala,Currents,1
The Letter,Crumb,Jinx,1
THE LIGHT,BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE",6
THE LIGHT PT. II,BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE",2
The Longest Day,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),9
The Longest Day II,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),8
The Longest Day III,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),6
The Look Of Love,Dusty Springfield,The Look Of Love,37
The Magic Door,Joe Hisaishi,Howl's Moving Castle Soundtrack,2
The Magician,Andy Shauf,The Party,1
The Main Pretender,Ty Segall,Freedom's Goblin,1
The Man Who Sold the World - 2015 Remaster,David Bowie,The Man Who Sold the World,1
The Man Who Sold The World - Live,Nirvana,MTV Unplugged In New York,5
The Merry Light Cavalrymen,Joe Hisaishi,Howl's Moving Castle Soundtrack,2
The Moment,Tame Impala,Currents,2
The Music Or The Misery,Fall Out Boy,From Under The Cork Tree Limited Tour Edition,5
The Old Gospel Choir,Modern Baseball,You're Gonna Miss It All,5
The Old Man's Push Broom,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,1
The Only Difference Between Martyrdom and Suicide Is Press Coverage,Panic! At The Disco,A Fever You Can't Sweat Out,1
The Patron Saint of Liars and Fakes,Fall Out Boy,Take This to Your Grave,3
The Physical World,Death From Above 1979,The Physical World,20
The Piano Knows Something I Don't Know,Panic! At The Disco,Pretty. Odd.,12
The Pleasure Principle,Janet Jackson,Control,22
The Price Is Right Theme Song,Antarctigo Vespucci,Love in the Time of E-Mail,1
The Princess Who Loves Insects,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,5
The Process,Chastity Belt,The Process / Lonely,4
The Prophet's Song - Remastered 2011,Queen,A Night At The Opera,1
The Pros and Cons of Breathing,Fall Out Boy,Take This to Your Grave,4
The Real Song For The Deaf,Queens of the Stone Age,Songs For The Deaf,3
The Red,Chevelle,Wonder What's Next (Expanded Edition),1
The Red Telephone - 2015 Remaster,Love,Forever Changes,1
The Resurrection of the Giant Warrior,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,5
The Rudie of Breathing,Jeff Rosenstock,SKA DREAM,9
The Secret Cave,Joe Hisaishi,Howl's Moving Castle Soundtrack,2
The Sending,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,6
The Singer,Ty Segall,Manipulator,7
The Sky Is Fallin',Queens of the Stone Age,Songs For The Deaf,10
The Sound of Silence - Acoustic Version,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",1
The Splendid Performance,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,6
The State of Dreaming,MARINA,Electra Heart,2
The Story So Far...,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,1
The Strays,Sleeping With Sirens,Madness,1
The Summoning,仲野順也,FINAL FANTASY X Original Soundtrack,7
The Sun,Mirah,Advisory Committee,2
The Sway,illuminati hotties,Let Me Do One More,11
The Sweetest Taboo,Sade,Promise,22
The Taste of Ink,The Used,The Used,1
The Tatara Woman Work Song,Joe Hisaishi,Princess Mononoke Soundtrack,4
The Temple Players,仲野順也,FINAL FANTASY X Original Soundtrack,3
The Tongue,Ty Segall Band,Slaughterhouse,1
The Travel Agency,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,8
The Trials,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,6
The Truth Revealed,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,2
The Ultracheese,Arctic Monkeys,Tranquility Base Hotel & Casino,2
The Unforgiven,Diet Cig,The Unforgiven,4
The Unsent Laugh,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,1
The Valley of the Wind,Joe Hisaishi,Nausicaä of the Valley of the Wind Soundtrack: Towards the Faraway Land,5
The Vampyre of Time and Memory,Queens of the Stone Age,...Like Clockwork,5
The Void,仲野順也,FINAL FANTASY X Original Soundtrack,2
The Void Beyond,鈴木光人,FINAL FANTASY XIII-2 Original Soundtrack,1
The Wait,Tobias Jesso Jr.,Goon,2
"The Wake Pt. 3 & 2 (see page 87, 58, and 48)",Slauson Malone 1,Vergangenheitsbewältigung (Crater Speak),1
The Walker,Fitz and The Tantrums,More Than Just a Dream,2
The Way,Fastball,All The Pain Money Can Buy,1
The Way We Get By,Spoon,Kill the Moonlight,1
The Wedding,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,2
The Weekend (with 347aidan) - Remix,88rising,The Weekend (with 347aidan),1
The Wind Cries Mary,Jimi Hendrix,Are You Experienced,1
The World Has Turned And Left Me Here,Weezer,Weezer,2
The World Is Your Motel,Pile,You're Better Than This,4
The World of Adventures 〜 完全版,Yoshihisa Hirano,HUNTER×HUNTER セレクト×ベスト×α,5
The World of the Dead,Joe Hisaishi,Princess Mononoke Soundtrack,1
The World of the Dead II,Joe Hisaishi,Princess Mononoke Soundtrack,1
The World's First Ever Monster Truck Front Flip,Arctic Monkeys,Tranquility Base Hotel & Casino,4
The Young Man from the East,Joe Hisaishi,Princess Mononoke Soundtrack,4
Them Bones (2022 Remaster),Alice In Chains,Dirt,59
Them Changes,Thundercat,Drunk,2
There For You,Flyleaf,Flyleaf,1
There Is No Tomorrow,Ty Segall,Twins,1
These Four Words,The Maine,Forever Halloween (Deluxe Version),1
They May Pass,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,5
They Told Me Too,Ty Segall,Twins,1
Think About You,Ladyhawke,Think About You,6
Think Of You,Bleached,Carter,1
Thinning,Snail Mail,Habit,7
"This Ain't A Scene, It's An Arms Race",Fall Out Boy,Infinity On High,4
This Charming Man - 2011 Remaster,The Smiths,The Smiths,1
This Cursed Life,Flying Lotus,Yasuke,10
This House Is a Circus,Arctic Monkeys,Favourite Worst Nightmare,1
this is heaven & id die for it,American Pleasure Club,A Whole Fucking Lifetime of This,34
This Is How I Disappear,My Chemical Romance,The Black Parade,1
This is Permanent,Airiel,Molten Young Lovers,1
This Is the Beginning,Shakey Graves,And The War Came,1
This Is Your Story,仲野順也,FINAL FANTASY X Original Soundtrack,13
This Must Be My Exit,Oso Oso,Real Stories of True People Who Kind of Looked Like Monsters...,15
This Night Has Opened My Eyes - 2011 Remaster,The Smiths,Hatful of Hollow,1
This Old Heart Of Mine (Is Weak For You),The Isley Brothers,This Old Heart Of Mine,2
This Time,LSD and the Search for God,LSD and the Search for God,3
Thnks fr th Mmrs,Fall Out Boy,Infinity On High,3
Thot Tactics,JPEGMAFIA,All My Heroes Are Cornballs,4
Though You Are Far Away,Colin Blunstone,One Year,1
Threat Level Omega,Naoshi Mizuta,FINAL FANTASY XIII-2 Original Soundtrack,1
Threatening Each Other re: Capitalism,illuminati hotties,Let Me Do One More,2
Threshold,Sex Bob-Omb,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),2
Thriller,Fall Out Boy,Infinity On High,72
Through the Window,Vivian Roost,The Memory of Time,1
THUG LIFE,BROCKHAMPTON,iridescence,1
Thug Tears,JPEGMAFIA,Veteran,1
Thunder Plains,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,4
Ticker Tape (feat. Carly Simon & Kali Uchis),Gorillaz,Humanz,1
Tidus's Theme,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,13
Tieduprightnow,Parcels,Tieduprightnow,4
Tiffany Blews,Fall Out Boy,Folie à Deux,20
Time = Fate,King Gizzard & The Lizard Wizard,Paper Mâché Dream Balloon,1
Time is Running Out,Muse,Absolution,1
Time of Our Lives,Pitbull,Globalization,10
Time to Dance,Panic! At The Disco,A Fever You Can't Sweat Out,1
Time to Get Away,LCD Soundsystem,Sound of Silver,1
Time To Live,Ariel Pink,Dedicated To Bobby Jameson,1
Time Tonight,John Frusciante,Curtains,2
Tin Man,Shakey Graves,Can't Wake Up,2
Tiptoeing - Tommy Villiers Remix,Hope Tala,Tiptoeing,1
Tired Of Sex,Weezer,Pinkerton,1
To Be a Ghost...,Jeff Rosenstock,WORRY.,11
To Bring You My Love,PJ Harvey,To Bring You My Love,1
To Forgive - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness,1
To Here Knows When,my bloody valentine,Loveless,2
To Star Lake,Joe Hisaishi,Howl's Moving Castle Soundtrack,2
To Ursula's Cabin,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,1
Toasting (feat. Al Menne),illuminati hotties,Let Me Do One More,32
Today,Jefferson Airplane,Surrealistic Pillow,2
Toe Cutter - Thumb Buster,Thee Oh Sees,Floating Coffin,1
Tokyo,Thundercat,Drunk,2
Tokyo Love Hotel,Rina Sawayama,SAWAYAMA,16
Tokyo Witch,Beach House,Beach House,1
TOKYO-3,Shiro SAGISU,NEON GENESIS EVANGELION (Original Series Soundtrack),1
Tommy's Party,Peach Pit,Being So Normal,1
Tongue Tied,GROUPLOVE,Never Trust a Happy Song,2
"Tonight, Tonight - Remastered 2012",The Smashing Pumpkins,Mellon Collie And The Infinite Sadness,1
Tony Hawk (feat. LA),Deaton Chris Anthony,BO Y,1
Too Late,The Weeknd,After Hours,6
Too Late,The Happy Fits,Awfully Apeelin',6
Too Late To Say Goodbye,Cage The Elephant,Tell Me I'm Pretty,1
Too Long,Daft Punk,Discovery,1
Too Real,Fontaines D.C.,Too Real,1
Too Shy,Kajagoogoo,White Feathers,3
Top Picks for You,Injury Reserve,By the Time I Get to Phoenix,1
Totally Wiped Out,Death From Above 1979,Is 4 Lovers,15
Touch,Cigarettes After Sex,Cry,1
Touch-Tone Telephone,Lemon Demon,Spirit Phone,4
Touched,my bloody valentine,Loveless,2
Track 01,Denzel Curry,UNLOCKED,10
Track07,Denzel Curry,UNLOCKED,8
Tragedy,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,2
Trailer Eva Special,Shiro SAGISU,Evangelion: 1.0 You Are (Not) Alone (Original Soundtrack Album),5
Trainwreck 1979 - Moulder Mix with in/out fades,Death From Above 1979,The Physical World,14
traitor,Olivia Rodrigo,SOUR,7
Tranquility Base Hotel & Casino,Arctic Monkeys,Tranquility Base Hotel & Casino,7
Trapdoor,King Gizzard & The Lizard Wizard,Paper Mâché Dream Balloon,5
Trip the Mains,Methyl Ethel,Triage,1
Troops March On,Nobuo Uematsu,FINAL FANTASY VI Original Soundtrack,2
Trouble,Joy Crookes,Trouble,2
Trouble,Cage The Elephant,Tell Me I'm Pretty,2
True Love Waits,Radiohead,A Moon Shaped Pool,2
Trying 2 Fool U,Remo Drive,Greatest Hits,1
Trying Not To Cry (feat. Cavetown),Kina,Trying Not To Cry (feat. Cavetown),1
TSLAMP,MGMT,Little Dark Age,10
Tubthumping,Chumbawamba,Tubthumper,1
Tuesday,Hippo Campus,Landmark,2
Turn It Out,Death From Above 1979,"You're A Woman, I'm A Machine",9
Turn To Dust,Wolf Alice,My Love Is Cool,3
TV Stars,Jeff Rosenstock,POST-,17
Twenty Twelve,Matt Maeson,Who Killed Matt Maeson,1
Twilight,仲野順也,FINAL FANTASY X Original Soundtrack,6
Two Birds,Regina Spektor,Far,6
Two Bux,Remo Drive,"Natural, Everyday Degradation",5
Two Bux,Remo Drive,Two Bux / The Grind,5
Two Princes,Spin Doctors,Pocket Full Of Kryptonite,1
Two Sides,The Bird Hour,Birds Fly South,2
Two Weeks,Grizzly Bear,Veckatimest,1
U Got The Look - 2020 Remaster,Prince,Sign O' The Times,1
U Guessed It,OG Maco,U Guessed It - Single,1
"U Say (feat. Tyler, The Creator & Jay Prince)",GoldLink,Diaspora,3
u v v p (feat. Buck Meek),illuminati hotties,Let Me Do One More,3
Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,3
Un Monde Nouveau,Feu! Chatterton,Palais d'argile,1
Un Unusual Painting,Joe Hisaishi,Kiki's Delivery Service Soundtrack Music Collection,1
Unbelievers,Vampire Weekend,Modern Vampires of the City,1
Unbothered,Ski Mask The Slump God,STOKELEY,1
Under the Bridge,Red Hot Chili Peppers,Greatest Hits,1
Underwater Ruins,仲野順也,FINAL FANTASY X Original Soundtrack,12
Unfold,Porter Robinson,Nurture,1
Ungodly Hour,Chloe x Halle,Ungodly Hour,3
Union,Black Eyed Peas,Monkey Business,1
Unpaid Intern,Bo Burnham,Inside (The Songs),2
Unseen Intruder,Aimee Blackschleger,FINAL FANTASY XIII-2 Original Soundtrack,1
Unseen Intruder - Aggressive Mix,Aimee Blackschleger,FINAL FANTASY XIII-2 Original Soundtrack,1
Unspoken Love,Joe Hisaishi,Howl's Moving Castle Soundtrack,2
Until I Bleed Out,The Weeknd,After Hours,1
Untitled,Burial,Untrue,3
Untitled,Interpol,Turn On The Bright Lights,3
Unwell - 2007 Remaster,Matchbox Twenty,Exile on Mainstream,1
Unwritten,Natasha Bedingfield,Unwritten,3
up the walls,Soccer Mommy,color theory,3
Uproar,Lil Wayne,Tha Carter V,1
USA,Jeff Rosenstock,POST-,3
Use Somebody,Kings of Leon,Only By The Night,1
Using What You Got,Flying Lotus,Yasuke,11
Vacation,Hippo Campus,Landmark,2
Valentine,Snail Mail,Valentine,6
Valerie,The Zutons,Tired Of Hanging Around,1
Valleys (My Love),Whitney,Forever Turned Around,9
"Valse Noble No. 8 en La Majeur, D. 969",Franz Schubert,"Schubert: Piano Sonatas, D. 845 & D. 850",1
Vampire,Dominic Fike,What Could Possibly Go Wrong,8
Vanity and Friendship,Joe Hisaishi,Howl's Moving Castle Soundtrack,2
Variations sur un thème de Chopin: I. Tranquillo e molto amabile,Frédéric Chopin,The Perfect Place to Be,1
Vaudeville Villain,Viktor Vaughn,Vaudeville Villain,1
Velvet Light,Jakob,Velvet Light,3
Veni Vidi Vici,Black Lips,Good Bad Not Evil,1
Via Purifico,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,2
Victorious,Panic! At The Disco,Death of a Bachelor,3
Victory Fanfare,Nobuo Uematsu,FINAL FANTASY X Original Soundtrack,10
Village and Void,Joelle,FINAL FANTASY XIII-2 Original Soundtrack,1
Village and Void - Aggressive Mix,Joelle,FINAL FANTASY XIII-2 Original Soundtrack,1
Vines,Hippo Campus,Landmark,2
Virgins,Death From Above 1979,The Physical World,9
Voicemail,Antarctigo Vespucci,Love in the Time of E-Mail,2
Void,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,1
VOID,Lil Nas X,MONTERO,35
Volvo,Kota the Friend,Volvo,1
Vou Recomeçar,Gal Costa,Gal Costa,1
Vowels (and the Importance of Being Me),HUNNY,Vowels (and the Importance of Being Me),1
Voyager,Daft Punk,Discovery,1
w.a.m.s.,Fall Out Boy,Folie à Deux,2
Wah Wah,King Gizzard & The Lizard Wizard,Nonagon Infinity,3
Wahoo,Meatbodies,Meatbodies,1
Walk Away,Alex G,House of Sugar,3
Walk On By,Thundercat,Drunk,1
Walkin',Thundercat,The Golden Age of Apocalypse,1
Walking On A Dream,Empire of the Sun,Walking On A Dream,1
Walking On The Moon,The Police,Reggatta De Blanc,3
Wandering,Masashi Hamauzu,FINAL FANTASY X Original Soundtrack,1
WAP (feat. Megan Thee Stallion),Cardi B,WAP (feat. Megan Thee Stallion),2
War at the Door,Flying Lotus,Yasuke,16
War Lords,Flying Lotus,Yasuke,14
Warrior Goddess,Masashi Hamauzu,FINAL FANTASY XIII-2 Original Soundtrack,2
Washing Machine Heart,Mitski,Be the Cowboy,1
Wasted Nun,Cherry Glazerr,Stuffed & Ready,9
Watch the Tapes,LCD Soundsystem,Sound of Silver,1
WATTBL,illuminati hotties,FREE I.H: This Is Not the One You've Been Waiting For,7
Wave Goodbye,Ty Segall Band,Slaughterhouse,67
Wave Goodnight to Me,Jeff Rosenstock,WORRY.,13
Wax And Wane,Cocteau Twins,Garlands,2
Way It Goes,Hippo Campus,Landmark,4
Way the World Is,Pale Saints,The Comforts of Madness,2
Wayward Kids,Old Gray,Demo,2
We Are The People,Empire of the Sun,Walking On A Dream,1
We Begged 2 Explode,Jeff Rosenstock,WORRY.,13
We Got the Power (feat. Jehnny Beth),Gorillaz,Humanz,1
We Like It Loud,Sleeping With Sirens,Madness,1
We Out Here - Bonus Track,Rina Sawayama,SAWAYAMA,1
We Will Never Die (feat. Lil Dude),GoldLink,At What Cost,1
We're Going To Be Friends,The White Stripes,Jack White Acoustic Recordings 1998 - 2016,1
We're So Starving,Panic! At The Disco,Pretty. Odd.,12
Wednesday Night Melody,Bleached,Welcome the Worms,1
Welcome Home,Dusty Springfield,The Look Of Love,3
Welcome to the Internet,Bo Burnham,Inside (The Songs),1
Wen Uuu,Shlohmo,Vacation - Single,4
West Coast Smoker,Fall Out Boy,Folie à Deux,1
west side,Ariana Grande,Positions,23
Westcoast Collective,Dominic Fike,"Don't Forget About Me, Demos",6
Western Kids,Hippo Campus,Landmark,3
"What A Catch, Donnie",Fall Out Boy,Folie à Deux,5
What Do You Want Me To Do?,Pointed Sticks,Waiting for the Real Thing,2
What Do You Want Me to Say?,Dismemberment Plan,Emergency & I,1
What Is and What Should Never Be - Remaster,Led Zeppelin,Led Zeppelin II,14
What More Can I Say,NxWorries,Yes Lawd!,4
WHAT U CALL THAT,Chase Atlantic,DON'T TRY THIS,1
What You Know,Two Door Cinema Club,Tourist History,2
What You Need,KAYTRANADA,BUBBA,2
What You Waiting For?,Gwen Stefani,Love Angel Music Baby,1
What You Want,my bloody valentine,Loveless,2
What's in My Head?,Fuzz,Fuzz,3
What's It Gonna Be,Dusty Springfield,The Look Of Love,3
What's My Age Again?,blink-182,Enema Of The State,2
WHAT'S THE OCCASION?,BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE",3
What's the Use?,Mac Miller,Swimming,8
Whats For Dinner?,Dominic Fike,What Could Possibly Go Wrong,9
When Doves Cry,Prince,Purple Rain,2
WHEN I BALL,BROCKHAMPTON,"ROADRUNNER: NEW LIGHT, NEW MACHINE",3
When I Get Home,Post Animal,The Garden Series,1
When I’m Gone (with Katy Perry),Alesso,When I’m Gone (with Katy Perry),1
When the Day Met the Night,Panic! At The Disco,Pretty. Odd.,10
When the Levee Breaks - Remaster,Led Zeppelin,Mothership,1
When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",1
When the Sun Hits,Slowdive,Souvlaki,4
When You Die,Lala Lala,The Lamb,6
When You Die,MGMT,Little Dark Age,6
When You Sleep,my bloody valentine,Loveless,6
When You're Small,MGMT,Little Dark Age,4
Where Are You Now?,Royal Blood,How Did We Get So Dark?,10
Where Did You Sleep Last Night - Live,Nirvana,MTV Unplugged In New York,3
